time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.mlp_up_proj.min,time_stats.mlp_up_proj.max,time_stats.mlp_up_proj.mean,time_stats.mlp_up_proj.median,time_stats.mlp_up_proj.std,time_stats.mlp_act.min,time_stats.mlp_act.max,time_stats.mlp_act.mean,time_stats.mlp_act.median,time_stats.mlp_act.std,time_stats.mlp_down_proj.min,time_stats.mlp_down_proj.max,time_stats.mlp_down_proj.mean,time_stats.mlp_down_proj.median,time_stats.mlp_down_proj.std,time_stats.add.min,time_stats.add.max,time_stats.add.mean,time_stats.add.median,time_stats.add.std,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,num_tokens,num_tensor_parallel_workers
0.134,0.14,0.1368095238095238,0.137,0.0014677176197545195,0.075,0.078,0.0764,0.076,0.0008000000000000006,0.612,0.629,0.6196499999999999,0.618,0.005150485414016823,0.065,0.067,0.0658,0.066,0.0006782329983125274,0.384,0.394,0.3881,0.386,0.0033151168908501583,0.076,0.078,0.0769,0.077,0.0006244997998398403,2.9330000000000003,3.055,2.97365,2.9705000000000004,0.03096009528409108,0.3,0.309,0.30284999999999995,0.3025,0.002056088519495211,1.403,1.436,1.4151500000000001,1.411,0.011892329460622892,0.059000000000000004,0.06,0.0596,0.06,0.0004898979485566328,32,8,2048,8192,128256,True,3808,1
0.133,0.137,0.13490476190476192,0.135,0.0011086139739831264,0.074,0.076,0.0752,0.075,0.0005099019513592789,0.608,0.621,0.61455,0.6145,0.0029064583258667266,0.064,0.066,0.06495,0.065,0.0005894913061275804,0.382,0.39,0.38425,0.384,0.0018940696924875829,0.075,0.077,0.07575,0.076,0.0005361902647381809,2.932,2.981,2.9483,2.9450000000000003,0.014363495396316275,0.296,0.306,0.30115,0.301,0.002056088519495211,1.401,1.422,1.4054000000000002,1.403,0.005902541825349439,0.059000000000000004,0.06,0.0591,0.059000000000000004,0.0002999999999999982,32,8,2048,8192,128256,True,3776,1
0.133,0.136,0.13457142857142856,0.135,0.0009035079029052521,0.074,0.077,0.0754,0.075,0.0007348469228349541,0.611,0.625,0.6190000000000001,0.6194999999999999,0.004669047011971505,0.064,0.066,0.06485000000000002,0.065,0.0006538348415311016,0.381,0.39,0.38610000000000005,0.386,0.0023430749027719983,0.075,0.077,0.07574999999999998,0.076,0.0006982120021884477,2.9330000000000003,3.065,2.97595,2.9725,0.028274502648145714,0.296,0.303,0.29945,0.299,0.002036541185441632,1.401,1.431,1.4176000000000002,1.417,0.008720091742636634,0.058,0.059000000000000004,0.058899999999999994,0.059000000000000004,0.0003000000000000003,32,8,2048,8192,128256,True,3744,1
0.13,0.134,0.13185714285714287,0.132,0.000888321814579888,0.073,0.075,0.07404999999999999,0.074,0.0004974937185533104,0.5630000000000001,0.615,0.57345,0.5700000000000001,0.013904945163502063,0.063,0.065,0.06375,0.064,0.0005361902647381809,0.381,0.385,0.38320000000000004,0.383,0.0014352700094407338,0.074,0.075,0.0742,0.074,0.0004000000000000003,2.895,2.942,2.9277,2.9355,0.014659809002848589,0.292,0.3,0.2951499999999999,0.2945,0.0020068632240389495,1.3780000000000001,1.397,1.3922,1.395,0.0057844619455918065,0.058,0.059000000000000004,0.05845,0.058,0.0004974937185533104,32,8,2048,8192,128256,True,3712,1
0.13,0.134,0.1318571428571429,0.132,0.000888321814579888,0.073,0.075,0.07400000000000001,0.074,0.00044721359549995833,0.5650000000000001,0.615,0.5771000000000002,0.5680000000000001,0.018774717041809153,0.063,0.064,0.0632,0.063,0.0004000000000000003,0.383,0.389,0.38510000000000005,0.385,0.001813835714721707,0.073,0.075,0.07405000000000002,0.074,0.0003840572873934307,2.902,2.969,2.93385,2.942,0.020332916662397404,0.29,0.297,0.29235,0.292,0.001492481155659931,1.395,1.412,1.39915,1.3980000000000001,0.004497499305169445,0.057,0.058,0.05770000000000001,0.058,0.0004582575694955844,32,8,2048,8192,128256,True,3680,1
0.129,0.132,0.13,0.13,0.0009759000729485342,0.07200000000000001,0.073,0.07264999999999999,0.073,0.0004769696007084665,0.561,0.616,0.5731,0.5640000000000001,0.019917078098958162,0.062,0.064,0.06275,0.063,0.0006982120021884477,0.38,0.386,0.3831,0.383,0.001670329308849008,0.073,0.074,0.07325000000000001,0.073,0.00043301270189221973,2.8810000000000002,2.965,2.9329500000000004,2.936,0.0242744206933965,0.28800000000000003,0.294,0.29015,0.29,0.0016209565077447193,1.393,1.414,1.3997,1.397,0.0060257779580730995,0.057,0.058,0.057300000000000004,0.057,0.0004582575694955844,32,8,2048,8192,128256,True,3648,1
0.127,0.131,0.12928571428571425,0.129,0.0011187942975686418,0.07200000000000001,0.074,0.07265000000000002,0.073,0.000572276157112974,0.559,0.611,0.5665500000000001,0.5645,0.010461715920440571,0.062,0.063,0.06205000000000001,0.062,0.00021794494717703385,0.379,0.385,0.3828,0.383,0.001860107523773829,0.07200000000000001,0.074,0.07289999999999999,0.073,0.0005385164807134462,2.899,2.965,2.9463,2.957,0.018479989177485962,0.28500000000000003,0.292,0.2875,0.28700000000000003,0.002037154878746319,1.3960000000000001,1.412,1.40415,1.4050000000000002,0.005303536555921873,0.056,0.057,0.05685,0.057,0.00035707142142714284,32,8,2048,8192,128256,True,3616,1
0.125,0.131,0.12761904761904763,0.127,0.0014630753805464029,0.07,0.073,0.0716,0.07200000000000001,0.0007348469228349515,0.553,0.5680000000000001,0.5586,0.556,0.005517245689653494,0.061,0.062,0.06144999999999999,0.061,0.0004974937185533104,0.377,0.39,0.38255000000000006,0.381,0.003707762128292486,0.07100000000000001,0.073,0.07139999999999999,0.07100000000000001,0.0005830951894845286,2.7680000000000002,2.846,2.8006,2.7895000000000003,0.02664282267328292,0.28200000000000003,0.29,0.2872,0.28800000000000003,0.001989974874213229,1.367,1.408,1.3851,1.3800000000000001,0.014035312607847353,0.054,0.056,0.055200000000000006,0.055,0.0006000000000000005,32,8,2048,8192,128256,True,3584,1
0.124,0.128,0.1257142857142857,0.126,0.0009331389496316878,0.07,0.07100000000000001,0.07045000000000001,0.07,0.0004974937185533104,0.552,0.559,0.5554,0.555,0.0016248076809271934,0.06,0.062,0.0608,0.061,0.000509901951359279,0.378,0.382,0.3801,0.38,0.0013747727084867532,0.07,0.07200000000000001,0.07075000000000001,0.07100000000000001,0.0005361902647381809,2.775,2.811,2.7893999999999997,2.7865,0.00940956959695819,0.281,0.28800000000000003,0.28435,0.28400000000000003,0.001739971264130533,1.375,1.3880000000000001,1.3806500000000004,1.379,0.0032752862470324736,0.054,0.056,0.05465,0.055,0.0005722761571129802,32,8,2048,8192,128256,True,3552,1
0.125,0.129,0.12633333333333335,0.126,0.0009920317455237942,0.07,0.07200000000000001,0.07070000000000001,0.07100000000000001,0.0005567764362830027,0.557,0.608,0.5634,0.5615000000000001,0.010418253212511188,0.06,0.062,0.06085,0.061,0.00047696960070847325,0.381,0.387,0.38435,0.3845,0.0018513508581573634,0.07100000000000001,0.07100000000000001,0.071,0.07100000000000001,1.3877787807814457e-17,2.811,2.843,2.8305,2.836,0.011015897603009877,0.279,0.28600000000000003,0.2822,0.28200000000000003,0.0017492855684535917,1.3900000000000001,1.4060000000000001,1.4011500000000001,1.4040000000000001,0.005396989901787858,0.054,0.055,0.05425000000000001,0.054,0.00043301270189221973,32,8,2048,8192,128256,True,3520,1
0.123,0.127,0.12471428571428571,0.125,0.0012399253872658618,0.069,0.07100000000000001,0.06985000000000001,0.07,0.0004769696007084733,0.55,0.601,0.5560500000000002,0.553,0.010716692586801196,0.059000000000000004,0.061,0.059849999999999993,0.06,0.0005722761571129777,0.375,0.383,0.3786,0.378,0.0021540659228538035,0.069,0.07100000000000001,0.07000000000000002,0.07,0.00044721359549995833,2.787,2.829,2.8005500000000003,2.7955,0.012499899999599991,0.275,0.28200000000000003,0.27895000000000003,0.279,0.0015321553446044577,1.379,1.397,1.3852499999999999,1.3820000000000001,0.0063472434961957935,0.053,0.054,0.053649999999999996,0.054,0.0004769696007084732,32,8,2048,8192,128256,True,3488,1
0.122,0.126,0.12380952380952381,0.124,0.0011388819755334674,0.069,0.07,0.0693,0.069,0.00045825756949558437,0.553,0.5630000000000001,0.558,0.5585,0.0031937438845342655,0.06,0.061,0.06060000000000001,0.061,0.0004898979485566361,0.38,0.387,0.3841,0.385,0.0022338307903688693,0.069,0.07100000000000001,0.06965,0.07,0.0005722761571129803,2.672,2.722,2.6953000000000005,2.6900000000000004,0.014846211637990256,0.271,0.278,0.27560000000000007,0.2755,0.0019595917942265445,1.3800000000000001,1.401,1.3913500000000003,1.3935,0.0071223240589010205,0.052000000000000005,0.053,0.05250000000000001,0.052500000000000005,0.000499999999999997,32,8,2048,8192,128256,True,3456,1
0.121,0.124,0.12300000000000001,0.123,0.0009258200997725525,0.068,0.069,0.0689,0.069,0.00030000000000000024,0.552,0.5630000000000001,0.55815,0.559,0.0025154522456210557,0.059000000000000004,0.061,0.05995,0.06,0.0004974937185533084,0.381,0.388,0.3849,0.385,0.002142428528562857,0.069,0.07,0.06935,0.069,0.00047696960070847325,2.6710000000000003,2.719,2.7012500000000004,2.707,0.013254716141811543,0.271,0.275,0.2731,0.273,0.0014106735979665897,1.3840000000000001,1.4000000000000001,1.3956499999999998,1.3980000000000001,0.004563715591489015,0.052000000000000005,0.053,0.05220000000000001,0.052000000000000005,0.0003999999999999976,32,8,2048,8192,128256,True,3424,1
0.12,0.124,0.12147619047619049,0.121,0.0010962728031639378,0.067,0.069,0.06795000000000001,0.068,0.0004974937185533104,0.551,0.557,0.55405,0.554,0.0013592277219068199,0.059000000000000004,0.06,0.059399999999999994,0.059000000000000004,0.0004898979485566326,0.38,0.386,0.3819,0.382,0.0015132745950421568,0.068,0.069,0.06815000000000002,0.068,0.00035707142142714273,2.681,2.709,2.68825,2.6855,0.0072102357797786355,0.268,0.275,0.27115,0.271,0.0018513508581573634,1.3880000000000001,1.3960000000000001,1.3909500000000004,1.391,0.0021324868112136026,0.051000000000000004,0.053,0.05180000000000001,0.052000000000000005,0.0005099019513592781,32,8,2048,8192,128256,True,3392,1
