time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.mlp_up_proj.min,time_stats.mlp_up_proj.max,time_stats.mlp_up_proj.mean,time_stats.mlp_up_proj.median,time_stats.mlp_up_proj.std,time_stats.mlp_act.min,time_stats.mlp_act.max,time_stats.mlp_act.mean,time_stats.mlp_act.median,time_stats.mlp_act.std,time_stats.mlp_down_proj.min,time_stats.mlp_down_proj.max,time_stats.mlp_down_proj.mean,time_stats.mlp_down_proj.median,time_stats.mlp_down_proj.std,time_stats.add.min,time_stats.add.max,time_stats.add.mean,time_stats.add.median,time_stats.add.std,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,num_tokens,num_tensor_parallel_workers
0.165,0.168,0.16647619047619044,0.166,0.0007315376902732013,0.14300000000000002,0.145,0.14375000000000004,0.14400000000000002,0.0005361902647381778,3.052,3.154,3.0959499999999998,3.097,0.025257622611797797,0.20500000000000002,0.209,0.20615000000000006,0.20600000000000002,0.0011079259903080143,0.9510000000000001,0.97,0.9590499999999998,0.96,0.005219913792391557,0.14300000000000002,0.145,0.14390000000000006,0.14400000000000002,0.0005385164807134452,5.515,5.683,5.59405,5.596,0.04221548886368607,0.405,0.40700000000000003,0.40634999999999993,0.406,0.0005722761571129803,2.477,2.5260000000000002,2.4945500000000003,2.501,0.013614238869654134,0.14400000000000002,0.147,0.14534999999999998,0.145,0.0006538348415310988,32,32,4096,11008,32016,True,3360,1
0.164,0.167,0.1650952380952381,0.165,0.0007499055118106493,0.14300000000000002,0.145,0.14395000000000005,0.14400000000000002,0.000589491306127573,2.91,2.993,2.9522500000000003,2.9530000000000003,0.01962109833826838,0.20400000000000001,0.209,0.20540000000000003,0.20500000000000002,0.0011575836902790193,0.9510000000000001,0.972,0.9646999999999999,0.9655,0.00600083327547098,0.14300000000000002,0.145,0.14410000000000003,0.14400000000000002,0.0005385164807134417,5.307,5.497,5.41335,5.432,0.045706974303709895,0.403,0.404,0.4034000000000001,0.403,0.000489897948556636,2.477,2.527,2.5037,2.5015,0.016813982276664967,0.14300000000000002,0.146,0.14410000000000006,0.14400000000000002,0.0006999999999999914,32,32,4096,11008,32016,True,3328,1
0.161,0.166,0.1633809523809524,0.164,0.0013265131692556315,0.14100000000000001,0.14400000000000002,0.14299999999999996,0.14300000000000002,0.0007071067811865482,2.898,2.992,2.94005,2.942,0.021907704124348556,0.202,0.20500000000000002,0.20295000000000002,0.203,0.0009733961166965902,0.9410000000000001,0.972,0.96025,0.96,0.00798044484975615,0.14200000000000002,0.14400000000000002,0.14320000000000005,0.14300000000000002,0.0006782329983125274,5.266,5.471,5.40665,5.41,0.05144246786459616,0.398,0.401,0.39910000000000007,0.399,0.0006244997998398403,2.453,2.5260000000000002,2.4947500000000002,2.501,0.021071010891744252,0.14200000000000002,0.14400000000000002,0.14279999999999998,0.14300000000000002,0.0007483314773547889,32,32,4096,11008,32016,True,3296,1
0.159,0.163,0.1610952380952381,0.161,0.001191428190780649,0.139,0.14100000000000001,0.14030000000000004,0.14,0.0006403124237432853,2.878,2.975,2.9362500000000002,2.9385000000000003,0.023739997893849937,0.199,0.203,0.20060000000000003,0.2005,0.0010677078252031322,0.9440000000000001,0.973,0.9613000000000002,0.9624999999999999,0.0066037867924395866,0.139,0.14100000000000001,0.13990000000000002,0.14,0.0006244997998398404,5.292,5.48,5.4034,5.418,0.05428112010635012,0.394,0.396,0.39509999999999995,0.395,0.0005385164807134509,2.455,2.528,2.4958,2.503,0.018864251906714983,0.138,0.14,0.139,0.139,0.0005477225575051667,32,32,4096,11008,32016,True,3264,1
0.158,0.16,0.1593809523809524,0.159,0.000575383141599742,0.139,0.14,0.13930000000000003,0.139,0.0004582575694955844,2.902,2.988,2.9240000000000004,2.9210000000000003,0.019167681132573076,0.197,0.2,0.19820000000000002,0.198,0.0009797958971132722,0.9520000000000001,0.962,0.9539500000000002,0.9530000000000001,0.003278337993557065,0.139,0.14,0.1395,0.1395,0.0005000000000000004,5.2940000000000005,5.471,5.3927000000000005,5.3905,0.05061136236063985,0.39,0.392,0.39115000000000005,0.391,0.00047696960070847325,2.478,2.503,2.48155,2.478,0.007838845578272314,0.137,0.139,0.1382,0.138,0.0006782329983125273,32,32,4096,11008,32016,True,3232,1
0.156,0.16,0.15809523809523807,0.158,0.0010190921218587007,0.139,0.14,0.13915000000000005,0.139,0.0003570714214271428,2.848,2.9010000000000002,2.87145,2.8674999999999997,0.014708755895724198,0.196,0.201,0.19690000000000002,0.196,0.0014106735979665897,0.9530000000000001,0.963,0.9592499999999999,0.9615,0.004072775466435588,0.139,0.14,0.1395,0.1395,0.0005000000000000004,5.097,5.224,5.1682500000000005,5.1625,0.03257126801338865,0.387,0.388,0.38765,0.388,0.0004769696007084733,2.478,2.504,2.4943000000000004,2.5020000000000002,0.011345042970390214,0.136,0.137,0.1366,0.137,0.0004898979485566361,32,32,4096,11008,32016,True,3200,1
0.155,0.159,0.15680952380952384,0.157,0.0009571310115353238,0.136,0.137,0.13645000000000002,0.136,0.0004974937185533104,2.832,2.9010000000000002,2.85555,2.851,0.016372156241619532,0.194,0.196,0.19474999999999998,0.195,0.0007664854858377951,0.9500000000000001,0.961,0.9560000000000001,0.9585000000000001,0.004816637831516874,0.136,0.137,0.13640000000000002,0.136,0.0004898979485566361,5.075,5.297,5.16875,5.164,0.0508368714615681,0.383,0.385,0.3840500000000001,0.384,0.0005894913061275802,2.477,2.503,2.4894499999999993,2.4895,0.012261627135091081,0.134,0.136,0.13515000000000002,0.135,0.00047696960070847325,32,32,4096,11008,32016,True,3168,1
0.153,0.156,0.1551428571428571,0.155,0.0007737179432986635,0.135,0.137,0.13620000000000002,0.136,0.0006782329983125274,2.8120000000000003,2.88,2.8489,2.8495,0.019768409141860666,0.191,0.194,0.19205,0.192,0.0008046738469715546,0.9420000000000001,0.969,0.9560499999999997,0.9580000000000001,0.005625611077918547,0.135,0.137,0.13610000000000003,0.136,0.00043588989435406776,5.056,5.183,5.136850000000001,5.1305,0.03676992657050038,0.379,0.381,0.38015,0.38,0.0006538348415311016,2.454,2.525,2.4919999999999995,2.501,0.01744133022449827,0.132,0.134,0.1334,0.133,0.0005830951894845306,32,32,4096,11008,32016,True,3136,1
0.152,0.155,0.15361904761904757,0.154,0.0008984743935292011,0.132,0.134,0.13305,0.133,0.0004974937185533105,2.833,2.896,2.85995,2.8615000000000004,0.017679012981498744,0.189,0.193,0.19064999999999996,0.1905,0.0009096702699330135,0.9490000000000001,0.9590000000000001,0.9553999999999998,0.9580000000000001,0.004042276586281551,0.132,0.134,0.133,0.133,0.0003162277660168382,5.089,5.244,5.1586,5.145,0.04704189622028432,0.374,0.377,0.376,0.376,0.0007745966692414841,2.477,2.5020000000000002,2.4907999999999997,2.5,0.011227644454648475,0.131,0.133,0.13220000000000004,0.132,0.0005099019513592789,32,32,4096,11008,32016,True,3104,1
0.151,0.153,0.15147619047619046,0.151,0.0005870870479018079,0.131,0.133,0.13230000000000003,0.132,0.0005567764362830027,2.718,2.779,2.73475,2.7305,0.0149862436921331,0.188,0.19,0.18885000000000002,0.189,0.0007262919523166982,0.9430000000000001,0.961,0.95265,0.9515,0.004138538389335028,0.131,0.133,0.13230000000000003,0.132,0.0005567764362830027,4.876,5.032,4.953200000000001,4.951499999999999,0.04232918614856655,0.372,0.374,0.37255,0.3725,0.0005894913061275802,2.455,2.503,2.4801499999999996,2.4785000000000004,0.011658794963460008,0.127,0.129,0.12789999999999999,0.128,0.0005385164807134509,32,32,4096,11008,32016,True,3072,1
0.148,0.151,0.1497142857142857,0.15,0.0008247860988423232,0.131,0.133,0.132,0.132,0.0005477225575051667,2.684,2.7520000000000002,2.71665,2.7135,0.017036064686423397,0.185,0.189,0.18685,0.187,0.0009096702699330135,0.9400000000000001,0.9590000000000001,0.9496,0.9500000000000001,0.004164132562731407,0.131,0.132,0.13175,0.132,0.00043301270189221973,4.839,4.965,4.912850000000001,4.907500000000001,0.029650084316912035,0.368,0.37,0.36855000000000004,0.3685,0.0005894913061275802,2.453,2.5020000000000002,2.47995,2.477,0.013112875352111074,0.125,0.128,0.12645,0.1265,0.0007399324293474377,32,32,4096,11008,32016,True,3040,1
0.147,0.15,0.14842857142857144,0.148,0.0007911070345636268,0.128,0.13,0.12895,0.129,0.0004974937185533105,2.693,2.759,2.7121,2.71,0.014397569239284792,0.182,0.185,0.18395,0.184,0.0008645808232895299,0.9490000000000001,0.9590000000000001,0.9500500000000003,0.9490000000000001,0.002836811590500859,0.129,0.13,0.1291,0.129,0.00030000000000000024,4.807,4.962,4.902700000000001,4.904,0.03677512746408898,0.364,0.365,0.36465000000000003,0.365,0.0004769696007084733,2.454,2.501,2.4791999999999996,2.477,0.009729337079164216,0.124,0.127,0.12515,0.125,0.0006538348415311017,32,32,4096,11008,32016,True,3008,1
0.14400000000000002,0.148,0.1465238095238095,0.147,0.0010519391444940226,0.128,0.13,0.12890000000000001,0.129,0.0006244997998398404,2.668,2.729,2.7043500000000003,2.706,0.017272159679669438,0.181,0.184,0.182,0.182,0.0008366600265340764,0.9390000000000001,0.9590000000000001,0.9490500000000001,0.9495,0.006614189292725154,0.127,0.13,0.1285,0.128,0.000741619848709567,4.861,5.017,4.936349999999999,4.951499999999999,0.04348364635124337,0.36,0.362,0.36089999999999994,0.361,0.0005385164807134509,2.451,2.5020000000000002,2.4791999999999996,2.477,0.017831432920547927,0.123,0.126,0.1237,0.124,0.0007810249675906662,32,32,4096,11008,32016,True,2976,1
0.14400000000000002,0.147,0.14547619047619048,0.146,0.0007315376902731961,0.128,0.129,0.12855,0.129,0.0004974937185533104,2.64,2.696,2.6639000000000004,2.6615,0.014264992113562535,0.178,0.182,0.17980000000000002,0.18,0.0009273618495495715,0.837,0.848,0.843,0.8445,0.004123105625617665,0.128,0.129,0.12875,0.129,0.00043301270189221973,4.7010000000000005,4.833,4.7552,4.747,0.03697647901031145,0.356,0.358,0.35695,0.357,0.00038405728739343076,2.476,2.501,2.48975,2.497,0.011644204567079689,0.122,0.123,0.12239999999999998,0.122,0.000489897948556636,32,32,4096,11008,32016,True,2944,1
0.14200000000000002,0.145,0.14352380952380955,0.14300000000000002,0.0008518354199999139,0.125,0.126,0.1256,0.126,0.0004898979485566361,2.622,2.711,2.6609,2.654,0.024365754656895,0.176,0.18,0.17779999999999999,0.177,0.0011224972160321835,0.835,0.846,0.83925,0.838,0.0036452023263462375,0.125,0.126,0.12584999999999996,0.126,0.0003570714214271428,4.667,4.8790000000000004,4.7483,4.7545,0.054054694523232784,0.352,0.354,0.35314999999999996,0.353,0.0006538348415311016,2.475,2.5,2.4836,2.476,0.011293360881509078,0.12,0.122,0.121,0.121,0.0006324555320336764,32,32,4096,11008,32016,True,2912,1
